ticker,data_reuniao,selic_anterior,selic_nova,direcao,data_t_menos1,preco_t_menos1,data_t_mais1,preco_t_mais1,impacto_pct
SMFT3.SA,2022-09-21,13.75,13.75,manutencao,2022-09-20,13.701407432556152,2022-09-22,14.145729064941406,3.2429
SMFT3.SA,2022-10-26,13.75,13.75,manutencao,2022-10-25,14.290811538696289,2022-10-27,14.771405220031738,3.363
SMFT3.SA,2022-12-07,13.75,13.75,manutencao,2022-12-06,13.510984420776367,2022-12-08,12.404716491699219,-8.1879
SMFT3.SA,2023-02-01,13.75,13.75,manutencao,2023-01-31,14.390559196472168,2023-02-02,15.034371376037598,4.4739
SMFT3.SA,2023-03-22,13.75,13.75,manutencao,2023-03-21,14.499372482299805,2023-03-23,12.522598266601562,-13.6335
SMFT3.SA,2023-05-03,13.75,13.75,manutencao,2023-05-02,14.082254409790039,2023-05-04,14.363354682922363,1.9961
SMFT3.SA,2023-06-21,13.75,13.75,manutencao,2023-06-20,19.06953239440918,2023-06-22,18.634275436401367,-2.2825
SMFT3.SA,2023-08-02,13.75,13.25,corte,2023-08-01,20.94655990600586,2023-08-03,21.499692916870117,2.6407
SMFT3.SA,2023-09-20,13.25,12.75,corte,2023-09-19,19.133005142211914,2023-09-21,18.679615020751953,-2.3697
SMFT3.SA,2023-11-01,12.75,12.25,corte,2023-10-31,17.84639549255371,2023-11-03,19.292905807495117,8.1053
SMFT3.SA,2023-12-13,12.25,11.75,corte,2023-12-12,23.0545597076416,2023-12-14,23.50788116455078,1.9663
SMFT3.SA,2024-01-31,11.75,11.25,corte,2024-01-30,22.610490798950195,2024-02-01,22.823272705078125,0.9411
SMFT3.SA,2024-03-20,11.25,10.75,corte,2024-03-19,23.480125427246094,2024-03-21,24.997360229492188,6.4618
SMFT3.SA,2024-05-08,10.75,10.5,corte,2024-05-07,22.693756103515625,2024-05-09,21.76861000061035,-4.0767
SMFT3.SA,2024-06-19,10.5,10.5,manutencao,2024-06-18,19.98308563232422,2024-06-20,19.918325424194336,-0.3241
SMFT3.SA,2024-07-31,10.5,10.5,manutencao,2024-07-30,19.308263778686523,2024-08-01,19.196815490722656,-0.5772
SMFT3.SA,2024-09-18,10.5,10.75,alta,2024-09-17,21.27716827392578,2024-09-19,21.31431770324707,0.1746
SMFT3.SA,2024-11-06,10.75,11.25,alta,2024-11-05,19.967660903930664,2024-11-07,19.317548751831055,-3.2558
SMFT3.SA,2024-12-11,11.25,12.25,alta,2024-12-10,17.46009635925293,2024-12-12,17.367219924926758,-0.5319
SMFT3.SA,2025-01-29,12.25,13.25,alta,2025-01-28,18.21543312072754,2025-01-30,18.652986526489258,2.4021
SMFT3.SA,2025-03-19,13.25,14.25,alta,2025-03-18,18.957365036010742,2025-03-20,19.57564353942871,3.2614
SMFT3.SA,2025-05-07,14.25,14.75,alta,2025-05-06,22.397323608398438,2025-05-08,22.30189323425293,-0.4261
SMFT3.SA,2025-06-18,14.75,15.0,alta,2025-06-17,23.129016876220703,2025-06-20,22.88021469116211,-1.0757
SMFT3.SA,2025-07-30,15.0,15.0,manutencao,2025-07-29,19.89459228515625,2025-07-31,19.827606201171875,-0.3367
SMFT3.SA,2025-09-17,15.0,15.0,manutencao,2025-09-16,24.81111717224121,2025-09-18,24.935840606689453,0.5027
SMFT3.SA,2025-11-05,15.0,15.0,manutencao,2025-11-04,24.053157806396484,2025-11-06,23.314390182495117,-3.0714
SMFT3.SA,2025-12-10,15.0,15.0,manutencao,2025-12-09,23.802623748779297,2025-12-11,23.96150779724121,0.6675
IGTI11.SA,2021-12-08,7.75,9.25,alta,2021-12-07,18.213817596435547,2021-12-09,17.73788833618164,-2.613
IGTI11.SA,2022-02-02,9.25,10.75,alta,2022-02-01,17.242313385009766,2022-02-03,16.81371307373047,-2.4857
IGTI11.SA,2022-03-16,10.75,11.75,alta,2022-03-15,15.688632011413574,2022-03-17,16.358322143554688,4.2686
IGTI11.SA,2022-05-04,11.75,12.75,alta,2022-05-03,18.53484535217285,2022-05-05,17.609012603759766,-4.9951
IGTI11.SA,2022-06-15,12.75,13.25,alta,2022-06-14,16.047801971435547,2022-06-17,16.547025680541992,3.1109
IGTI11.SA,2022-08-03,13.25,13.75,alta,2022-08-02,18.09916114807129,2022-08-04,19.560529708862305,8.0742
IGTI11.SA,2022-09-21,13.75,13.75,manutencao,2022-09-20,18.44407844543457,2022-09-22,18.834383010864258,2.1162
IGTI11.SA,2022-10-26,13.75,13.75,manutencao,2022-10-25,19.0068416595459,2022-10-27,18.870689392089844,-0.7163
IGTI11.SA,2022-12-07,13.75,13.75,manutencao,2022-12-06,16.61963653564453,2022-12-08,16.075031280517578,-3.2769
IGTI11.SA,2023-02-01,13.75,13.75,manutencao,2023-01-31,17.790550231933594,2023-02-02,17.354862213134766,-2.449
IGTI11.SA,2023-03-22,13.75,13.75,manutencao,2023-03-21,17.470563888549805,2023-03-23,16.722475051879883,-4.282
IGTI11.SA,2023-05-03,13.75,13.75,manutencao,2023-05-02,18.738994598388672,2023-05-04,19.09063720703125,1.8765
IGTI11.SA,2023-06-21,13.75,13.75,manutencao,2023-06-20,20.82110595703125,2023-06-22,20.89513397216797,0.3555
IGTI11.SA,2023-08-02,13.75,13.25,corte,2023-08-01,20.747074127197266,2023-08-03,20.89513397216797,0.7136
IGTI11.SA,2023-09-20,13.25,12.75,corte,2023-09-19,19.275712966918945,2023-09-21,18.785263061523438,-2.5444
IGTI11.SA,2023-11-01,12.75,12.25,corte,2023-10-31,18.572423934936523,2023-11-03,18.99810218811035,2.292
IGTI11.SA,2023-12-13,12.25,11.75,corte,2023-12-12,21.6632022857666,2023-12-14,22.708887100219727,4.827
IGTI11.SA,2024-01-31,11.75,11.25,corte,2024-01-30,21.931562423706055,2024-02-01,22.21843147277832,1.308
IGTI11.SA,2024-03-20,11.25,10.75,corte,2024-03-19,21.977622985839844,2024-03-21,22.639373779296875,3.011
IGTI11.SA,2024-05-08,10.75,10.5,corte,2024-05-07,20.78787612915039,2024-05-09,20.0526123046875,-3.537
IGTI11.SA,2024-06-19,10.5,10.5,manutencao,2024-06-18,18.486600875854492,2024-06-20,18.620285034179688,0.7231
IGTI11.SA,2024-07-31,10.5,10.5,manutencao,2024-07-30,19.957124710083008,2024-08-01,20.205394744873047,1.244
IGTI11.SA,2024-09-18,10.5,10.75,alta,2024-09-17,21.265317916870117,2024-09-19,20.959754943847656,-1.4369
IGTI11.SA,2024-11-06,10.75,11.25,alta,2024-11-05,20.100357055664062,2024-11-07,19.584718704223633,-2.5653
IGTI11.SA,2024-12-11,11.25,12.25,alta,2024-12-10,18.200132369995117,2024-12-12,17.94231414794922,-1.4166
IGTI11.SA,2025-01-29,12.25,13.25,alta,2025-01-28,17.016075134277344,2025-01-30,17.636747360229492,3.6476
IGTI11.SA,2025-03-19,13.25,14.25,alta,2025-03-18,18.205232620239258,2025-03-20,18.272661209106445,0.3704
IGTI11.SA,2025-05-07,14.25,14.75,alta,2025-05-06,20.215017318725586,2025-05-08,21.015708923339844,3.9609
IGTI11.SA,2025-06-18,14.75,15.0,alta,2025-06-17,21.964675903320312,2025-06-20,21.658239364624023,-1.3951
IGTI11.SA,2025-07-30,15.0,15.0,manutencao,2025-07-29,20.491798400878906,2025-07-31,20.491798400878906,0.0
IGTI11.SA,2025-09-17,15.0,15.0,manutencao,2025-09-16,23.773649215698242,2025-09-18,24.020776748657227,1.0395
IGTI11.SA,2025-11-05,15.0,15.0,manutencao,2025-11-04,24.52491569519043,2025-11-06,24.930206298828125,1.6526
IGTI11.SA,2025-12-10,15.0,15.0,manutencao,2025-12-09,25.187217712402344,2025-12-11,25.622161865234375,1.7268
AMER3.SA,2020-02-05,,4.25,primeira_reuniao,2020-02-04,7136.818359375,2020-02-06,6947.345703125,-2.6549
AMER3.SA,2020-03-18,4.25,3.75,corte,2020-03-17,5217.79638671875,2020-03-19,4729.05322265625,-9.3669
AMER3.SA,2020-05-06,3.75,3.0,corte,2020-05-05,7273.822265625,2020-05-07,8764.3427734375,20.4916
AMER3.SA,2020-06-17,3.0,2.25,corte,2020-06-16,9724.33984375,2020-06-18,10190.7353515625,4.7962
AMER3.SA,2020-08-05,2.25,2.0,corte,2020-08-04,11990.810546875,2020-08-06,11992.759765625,0.0163
AMER3.SA,2020-09-16,2.0,2.0,manutencao,2020-09-15,9739.669921875,2020-09-17,9487.16015625,-2.5926
AMER3.SA,2020-10-28,2.0,2.0,manutencao,2020-10-27,8350.3779296875,2020-10-29,8057.89501953125,-3.5026
AMER3.SA,2020-12-09,2.0,2.0,manutencao,2020-12-08,8165.138671875,2020-12-10,7945.7763671875,-2.6866
AMER3.SA,2021-01-20,2.0,2.0,manutencao,2021-01-19,7859.98193359375,2021-01-21,8754.0029296875,11.3743
AMER3.SA,2021-03-17,2.0,2.75,alta,2021-03-16,6216.2294921875,2021-03-18,5971.51904296875,-3.9366
AMER3.SA,2021-05-05,2.75,3.5,alta,2021-05-04,6419.99267578125,2021-05-06,6142.1337890625,-4.328
AMER3.SA,2021-06-16,3.5,4.25,alta,2021-06-15,7045.90478515625,2021-06-17,6887.96435546875,-2.2416
AMER3.SA,2021-08-04,4.25,5.25,alta,2021-08-03,4777.21533203125,2021-08-05,4645.59814453125,-2.7551
AMER3.SA,2021-09-22,5.25,6.25,alta,2021-09-21,3588.760986328125,2021-09-23,3461.043701171875,-3.5588
AMER3.SA,2021-10-27,6.25,7.75,alta,2021-10-26,3158.811767578125,2021-10-28,2932.625244140625,-7.1605
AMER3.SA,2021-12-08,7.75,9.25,alta,2021-12-07,2905.32666015625,2021-12-09,2726.912353515625,-6.1409
AMER3.SA,2022-02-02,9.25,10.75,alta,2022-02-01,3109.0,2022-02-03,3200.0,2.927
AMER3.SA,2022-03-16,10.75,11.75,alta,2022-03-15,2325.0,2022-03-17,2463.0,5.9355
AMER3.SA,2022-05-04,11.75,12.75,alta,2022-05-03,2333.0,2022-05-05,2329.0,-0.1715
AMER3.SA,2022-06-15,12.75,13.25,alta,2022-06-14,1330.0,2022-06-17,1353.0,1.7293
AMER3.SA,2022-08-03,13.25,13.75,alta,2022-08-02,1376.0,2022-08-04,1508.0,9.593
AMER3.SA,2022-09-21,13.75,13.75,manutencao,2022-09-20,1739.0,2022-09-22,1724.0,-0.8626
AMER3.SA,2022-10-26,13.75,13.75,manutencao,2022-10-25,1467.0,2022-10-27,1446.0,-1.4315
AMER3.SA,2022-12-07,13.75,13.75,manutencao,2022-12-06,907.0,2022-12-08,860.0,-5.1819
AMER3.SA,2023-02-01,13.75,13.75,manutencao,2023-01-31,175.0,2023-02-02,168.0,-4.0
AMER3.SA,2023-03-22,13.75,13.75,manutencao,2023-03-21,111.0,2023-03-23,102.0,-8.1081
AMER3.SA,2023-05-03,13.75,13.75,manutencao,2023-05-02,103.0,2023-05-04,105.0,1.9417
AMER3.SA,2023-06-21,13.75,13.75,manutencao,2023-06-20,121.0,2023-06-22,117.0,-3.3058
AMER3.SA,2023-08-02,13.75,13.25,corte,2023-08-01,113.0,2023-08-03,111.0,-1.7699
AMER3.SA,2023-09-20,13.25,12.75,corte,2023-09-19,81.0,2023-09-21,78.0,-3.7037
AMER3.SA,2023-11-01,12.75,12.25,corte,2023-10-31,85.0,2023-11-03,85.0,0.0
AMER3.SA,2023-12-13,12.25,11.75,corte,2023-12-12,91.0,2023-12-14,90.0,-1.0989
AMER3.SA,2024-01-31,11.75,11.25,corte,2024-01-30,80.0,2024-02-01,81.0,1.25
AMER3.SA,2024-03-20,11.25,10.75,corte,2024-03-19,52.0,2024-03-21,56.0,7.6923
AMER3.SA,2024-05-08,10.75,10.5,corte,2024-05-07,54.0,2024-05-09,53.0,-1.8519
AMER3.SA,2024-06-19,10.5,10.5,manutencao,2024-06-18,42.0,2024-06-20,40.0,-4.7619
AMER3.SA,2024-07-31,10.5,10.5,manutencao,2024-07-30,62.0,2024-08-01,62.0,0.0
AMER3.SA,2024-09-18,10.5,10.75,alta,2024-09-17,6.579999923706055,2024-09-19,6.230000019073486,-5.3191
AMER3.SA,2024-11-06,10.75,11.25,alta,2024-11-05,3.4000000953674316,2024-11-07,3.240000009536743,-4.7059
AMER3.SA,2024-12-11,11.25,12.25,alta,2024-12-10,9.510000228881836,2024-12-12,8.220000267028809,-13.5647
AMER3.SA,2025-01-29,12.25,13.25,alta,2025-01-28,6.5,2025-01-30,6.5,0.0
AMER3.SA,2025-03-19,13.25,14.25,alta,2025-03-18,6.420000076293945,2025-03-20,7.010000228881836,9.19
AMER3.SA,2025-05-07,14.25,14.75,alta,2025-05-06,5.309999942779541,2025-05-08,5.5,3.5782
AMER3.SA,2025-06-18,14.75,15.0,alta,2025-06-17,5.699999809265137,2025-06-20,5.829999923706055,2.2807
AMER3.SA,2025-07-30,15.0,15.0,manutencao,2025-07-29,5.300000190734863,2025-07-31,5.179999828338623,-2.2642
AMER3.SA,2025-09-17,15.0,15.0,manutencao,2025-09-16,7.420000076293945,2025-09-18,8.069999694824219,8.7601
AMER3.SA,2025-11-05,15.0,15.0,manutencao,2025-11-04,5.099999904632568,2025-11-06,5.099999904632568,0.0
AMER3.SA,2025-12-10,15.0,15.0,manutencao,2025-12-09,6.329999923706055,2025-12-11,6.170000076293945,-2.5276
PETR4.SA,2020-02-05,,4.25,primeira_reuniao,2020-02-04,7.973135471343994,2020-02-06,8.126303672790527,1.9211
PETR4.SA,2020-03-18,4.25,3.75,corte,2020-03-17,3.620354652404785,2020-03-19,3.400348663330078,-6.0769
PETR4.SA,2020-05-06,3.75,3.0,corte,2020-05-05,4.996089458465576,2020-05-07,4.856845855712891,-2.7871
PETR4.SA,2020-06-17,3.0,2.25,corte,2020-06-16,5.951306343078613,2020-06-18,6.015359401702881,1.0763
PETR4.SA,2020-08-05,2.25,2.0,corte,2020-08-04,6.065608024597168,2020-08-06,6.466640472412109,6.6116
PETR4.SA,2020-09-16,2.0,2.0,manutencao,2020-09-15,6.034974098205566,2020-09-17,6.168651103973389,2.215
PETR4.SA,2020-10-28,2.0,2.0,manutencao,2020-10-27,5.536467552185059,2020-10-29,5.372157096862793,-2.9678
PETR4.SA,2020-12-09,2.0,2.0,manutencao,2020-12-08,7.424661159515381,2020-12-10,7.7477126121521,4.3511
PETR4.SA,2021-01-20,2.0,2.0,manutencao,2021-01-19,7.9900054931640625,2021-01-21,7.672519207000732,-3.9735
PETR4.SA,2021-03-17,2.0,2.75,alta,2021-03-16,6.4833502769470215,2021-03-18,6.4722113609313965,-0.1718
PETR4.SA,2021-05-05,2.75,3.5,alta,2021-05-04,6.589282989501953,2021-05-06,6.764883041381836,2.6649
PETR4.SA,2021-06-16,3.5,4.25,alta,2021-06-15,8.356790542602539,2021-06-17,8.09770679473877,-3.1003
PETR4.SA,2021-08-04,4.25,5.25,alta,2021-08-03,7.729240417480469,2021-08-05,8.161038398742676,5.5866
PETR4.SA,2021-09-22,5.25,6.25,alta,2021-09-21,7.689369201660156,2021-09-23,8.186541557312012,6.4657
PETR4.SA,2021-10-27,6.25,7.75,alta,2021-10-26,8.772164344787598,2021-10-28,8.833168029785156,0.6954
PETR4.SA,2021-12-08,7.75,9.25,alta,2021-12-07,10.059887886047363,2021-12-09,10.03590202331543,-0.2384
PETR4.SA,2022-02-02,9.25,10.75,alta,2022-02-01,11.307093620300293,2022-02-03,10.98844051361084,-2.8182
PETR4.SA,2022-03-16,10.75,11.75,alta,2022-03-15,10.65608024597168,2022-03-17,10.282602310180664,-3.5048
PETR4.SA,2022-05-04,11.75,12.75,alta,2022-05-03,11.339088439941406,2022-05-05,11.99881649017334,5.8182
PETR4.SA,2022-06-15,12.75,13.25,alta,2022-06-14,12.364505767822266,2022-06-17,11.407925605773926,-7.7365
PETR4.SA,2022-08-03,13.25,13.75,alta,2022-08-02,14.131461143493652,2022-08-04,14.290193557739258,1.1233
PETR4.SA,2022-09-21,13.75,13.75,manutencao,2022-09-20,15.948759078979492,2022-09-22,16.384796142578125,2.734
PETR4.SA,2022-10-26,13.75,13.75,manutencao,2022-10-25,17.20044708251953,2022-10-27,16.90804100036621,-1.7
PETR4.SA,2022-12-07,13.75,13.75,manutencao,2022-12-06,14.071859359741211,2022-12-08,13.599869728088379,-3.3541
PETR4.SA,2023-02-01,13.75,13.75,manutencao,2023-01-31,14.307849884033203,2023-02-02,13.457176208496094,-5.9455
PETR4.SA,2023-03-22,13.75,13.75,manutencao,2023-03-21,12.842491149902344,2023-03-23,12.51319694519043,-2.5641
PETR4.SA,2023-05-03,13.75,13.75,manutencao,2023-05-02,14.058576583862305,2023-05-04,14.231687545776367,1.2314
PETR4.SA,2023-06-21,13.75,13.75,manutencao,2023-06-20,20.13694190979004,2023-06-22,20.716611862182617,2.8786
PETR4.SA,2023-08-02,13.75,13.25,corte,2023-08-01,20.156702041625977,2023-08-03,20.36749267578125,1.0458
PETR4.SA,2023-09-20,13.25,12.75,corte,2023-09-19,23.393657684326172,2023-09-21,23.0859375,-1.3154
PETR4.SA,2023-11-01,12.75,12.25,corte,2023-10-31,23.756086349487305,2023-11-03,24.303144454956055,2.3028
PETR4.SA,2023-12-13,12.25,11.75,corte,2023-12-12,24.218101501464844,2023-12-14,25.099273681640625,3.6385
PETR4.SA,2024-01-31,11.75,11.25,corte,2024-01-30,28.652402877807617,2024-02-01,29.54068946838379,3.1002
PETR4.SA,2024-03-20,11.25,10.75,corte,2024-03-19,25.63224220275879,2024-03-21,25.36931037902832,-1.0258
PETR4.SA,2024-05-08,10.75,10.5,corte,2024-05-07,31.001113891601562,2024-05-09,31.77899742126465,2.5092
PETR4.SA,2024-06-19,10.5,10.5,manutencao,2024-06-18,28.15863800048828,2024-06-20,28.629255294799805,1.6713
PETR4.SA,2024-07-31,10.5,10.5,manutencao,2024-07-30,28.746912002563477,2024-08-01,28.89593505859375,0.5184
PETR4.SA,2024-09-18,10.5,10.75,alta,2024-09-17,29.879642486572266,2024-09-19,29.258495330810547,-2.0788
PETR4.SA,2024-11-06,10.75,11.25,alta,2024-11-05,28.54861068725586,2024-11-07,28.645416259765625,0.3391
PETR4.SA,2024-12-11,11.25,12.25,alta,2024-12-10,32.42070007324219,2024-12-12,32.157718658447266,-0.8112
PETR4.SA,2025-01-29,12.25,13.25,alta,2025-01-28,32.33306884765625,2025-01-30,32.55948257446289,0.7003
PETR4.SA,2025-03-19,13.25,14.25,alta,2025-03-18,31.514511108398438,2025-03-20,31.558053970336914,0.1382
PETR4.SA,2025-05-07,14.25,14.75,alta,2025-05-06,26.90411949157715,2025-05-08,27.403831481933594,1.8574
PETR4.SA,2025-06-18,14.75,15.0,alta,2025-06-17,30.279502868652344,2025-06-20,30.16919708251953,-0.3643
PETR4.SA,2025-07-30,15.0,15.0,manutencao,2025-07-29,29.81989097595215,2025-07-31,30.003732681274414,0.6165
PETR4.SA,2025-09-17,15.0,15.0,manutencao,2025-09-16,29.640913009643555,2025-09-18,29.528100967407227,-0.3806
PETR4.SA,2025-11-05,15.0,15.0,manutencao,2025-11-04,28.43760108947754,2025-11-06,29.152067184448242,2.5124
PETR4.SA,2025-12-10,15.0,15.0,manutencao,2025-12-09,29.951141357421875,2025-12-11,29.52810287475586,-1.4124
VALE3.SA,2020-02-05,,4.25,primeira_reuniao,2020-02-04,28.99735450744629,2020-02-06,29.557655334472656,1.9322
VALE3.SA,2020-03-18,4.25,3.75,corte,2020-03-17,23.028125762939453,2020-03-19,20.19329833984375,-12.3103
VALE3.SA,2020-05-06,3.75,3.0,corte,2020-05-05,24.243051528930664,2020-05-07,25.546741485595703,5.3776
VALE3.SA,2020-06-17,3.0,2.25,corte,2020-06-16,30.728208541870117,2020-06-18,31.16091537475586,1.4082
VALE3.SA,2020-08-05,2.25,2.0,corte,2020-08-04,33.67398452758789,2020-08-06,34.30086898803711,1.8616
VALE3.SA,2020-09-16,2.0,2.0,manutencao,2020-09-15,34.7280387878418,2020-09-17,34.43955993652344,-0.8307
VALE3.SA,2020-10-28,2.0,2.0,manutencao,2020-10-27,36.13929748535156,2020-10-29,35.844539642333984,-0.8156
VALE3.SA,2020-12-09,2.0,2.0,manutencao,2020-12-08,47.912166595458984,2020-12-10,49.12586212158203,2.5332
VALE3.SA,2021-01-20,2.0,2.0,manutencao,2021-01-19,54.362098693847656,2021-01-21,53.95753479003906,-0.7442
VALE3.SA,2021-03-17,2.0,2.75,alta,2021-03-16,58.29088592529297,2021-03-18,58.07948303222656,-0.3627
VALE3.SA,2021-05-05,2.75,3.5,alta,2021-05-04,66.49906921386719,2021-05-06,69.48880767822266,4.4959
VALE3.SA,2021-06-16,3.5,4.25,alta,2021-06-15,67.34464263916016,2021-06-17,63.96232986450195,-5.0224
VALE3.SA,2021-08-04,4.25,5.25,alta,2021-08-03,69.37672424316406,2021-08-05,67.18407440185547,-3.1605
VALE3.SA,2021-09-22,5.25,6.25,alta,2021-09-21,51.81081771850586,2021-09-23,53.65052032470703,3.5508
VALE3.SA,2021-10-27,6.25,7.75,alta,2021-10-26,51.79440689086914,2021-10-28,50.10826873779297,-3.2554
VALE3.SA,2021-12-08,7.75,9.25,alta,2021-12-07,51.896400451660156,2021-12-09,51.1145133972168,-1.5066
VALE3.SA,2022-02-02,9.25,10.75,alta,2022-02-01,58.00185775756836,2022-02-03,58.30099868774414,0.5157
VALE3.SA,2022-03-16,10.75,11.75,alta,2022-03-15,62.81585693359375,2022-03-17,66.57902526855469,5.9908
VALE3.SA,2022-05-04,11.75,12.75,alta,2022-05-03,58.247806549072266,2022-05-05,56.71571350097656,-2.6303
VALE3.SA,2022-06-15,12.75,13.25,alta,2022-06-14,57.69710159301758,2022-06-17,54.65409851074219,-5.2741
VALE3.SA,2022-08-03,13.25,13.75,alta,2022-08-02,49.59889602661133,2022-08-04,47.39606475830078,-4.4413
VALE3.SA,2022-09-21,13.75,13.75,manutencao,2022-09-20,51.57553482055664,2022-09-22,51.998817443847656,0.8207
VALE3.SA,2022-10-26,13.75,13.75,manutencao,2022-10-25,53.41725158691406,2022-10-27,52.65977478027344,-1.418
VALE3.SA,2022-12-07,13.75,13.75,manutencao,2022-12-06,65.32899475097656,2022-12-08,63.77690887451172,-2.3758
VALE3.SA,2023-02-01,13.75,13.75,manutencao,2023-01-31,70.42467498779297,2023-02-02,66.42318725585938,-5.6819
VALE3.SA,2023-03-22,13.75,13.75,manutencao,2023-03-21,62.985328674316406,2023-03-23,60.601768493652344,-3.7843
VALE3.SA,2023-05-03,13.75,13.75,manutencao,2023-05-02,52.95611572265625,2023-05-04,50.91523361206055,-3.8539
VALE3.SA,2023-06-21,13.75,13.75,manutencao,2023-06-20,51.48637390136719,2023-06-22,50.694393157958984,-1.5382
VALE3.SA,2023-08-02,13.75,13.25,corte,2023-08-01,51.9356689453125,2023-08-03,51.410221099853516,-1.0117
VALE3.SA,2023-09-20,13.25,12.75,corte,2023-09-19,54.01241683959961,2023-09-21,52.9533576965332,-1.9608
VALE3.SA,2023-11-01,12.75,12.25,corte,2023-10-31,54.13010025024414,2023-11-03,55.855979919433594,3.1884
VALE3.SA,2023-12-13,12.25,11.75,corte,2023-12-12,59.02699279785156,2023-12-14,59.35856246948242,0.5617
VALE3.SA,2024-01-31,11.75,11.25,corte,2024-01-30,55.62236785888672,2024-02-01,54.54679870605469,-1.9337
VALE3.SA,2024-03-20,11.25,10.75,corte,2024-03-19,51.87528991699219,2024-03-21,52.09495162963867,0.4234
VALE3.SA,2024-05-08,10.75,10.5,corte,2024-05-07,54.561988830566406,2024-05-09,54.50284957885742,-0.1084
VALE3.SA,2024-06-19,10.5,10.5,manutencao,2024-06-18,51.25007629394531,2024-06-20,51.87528610229492,1.2199
VALE3.SA,2024-07-31,10.5,10.5,manutencao,2024-07-30,50.878334045410156,2024-08-01,50.9036865234375,0.0498
VALE3.SA,2024-09-18,10.5,10.75,alta,2024-09-17,50.98548126220703,2024-09-19,50.99423599243164,0.0172
VALE3.SA,2024-11-06,10.75,11.25,alta,2024-11-05,54.400856018066406,2024-11-07,55.66191864013672,2.3181
VALE3.SA,2024-12-11,11.25,12.25,alta,2024-12-10,52.34287643432617,2024-12-12,50.10637664794922,-4.2728
VALE3.SA,2025-01-29,12.25,13.25,alta,2025-01-28,46.51914978027344,2025-01-30,48.62200927734375,4.5204
VALE3.SA,2025-03-19,13.25,14.25,alta,2025-03-18,52.80560302734375,2025-03-20,52.548553466796875,-0.4868
VALE3.SA,2025-05-07,14.25,14.75,alta,2025-05-06,48.656063079833984,2025-05-08,48.41737747192383,-0.4906
VALE3.SA,2025-06-18,14.75,15.0,alta,2025-06-17,47.19638442993164,2025-06-20,45.8285026550293,-2.8983
VALE3.SA,2025-07-30,15.0,15.0,manutencao,2025-07-29,50.32689666748047,2025-07-31,49.07836151123047,-2.4809
VALE3.SA,2025-09-17,15.0,15.0,manutencao,2025-09-16,54.82960891723633,2025-09-18,54.820106506347656,-0.0173
VALE3.SA,2025-11-05,15.0,15.0,manutencao,2025-11-04,61.405364990234375,2025-11-06,62.24158477783203,1.3618
VALE3.SA,2025-12-10,15.0,15.0,manutencao,2025-12-09,66.30867004394531,2025-12-11,68.41822814941406,3.1814
SBSP3.SA,2020-02-05,,4.25,primeira_reuniao,2020-02-04,10.330851554870605,2020-02-06,10.472010612487793,1.3664
SBSP3.SA,2020-03-18,4.25,3.75,corte,2020-03-17,7.548712253570557,2020-03-19,6.055055141448975,-19.7869
SBSP3.SA,2020-05-06,3.75,3.0,corte,2020-05-05,7.0760040283203125,2020-05-07,6.694204807281494,-5.3957
SBSP3.SA,2020-06-17,3.0,2.25,corte,2020-06-16,9.242924690246582,2020-06-18,9.807985305786133,6.1134
SBSP3.SA,2020-08-05,2.25,2.0,corte,2020-08-04,9.98955249786377,2020-08-06,10.11681842803955,1.274
SBSP3.SA,2020-09-16,2.0,2.0,manutencao,2020-09-15,7.9414143562316895,2020-09-17,8.058499336242676,1.4744
SBSP3.SA,2020-10-28,2.0,2.0,manutencao,2020-10-27,7.7004570960998535,2020-10-29,7.4476213455200195,-3.2834
SBSP3.SA,2020-12-09,2.0,2.0,manutencao,2020-12-08,7.663125038146973,2020-12-10,7.824329853057861,2.1036
SBSP3.SA,2021-01-20,2.0,2.0,manutencao,2021-01-19,7.055640697479248,2021-01-21,6.831653118133545,-3.1746
SBSP3.SA,2021-03-17,2.0,2.75,alta,2021-03-16,6.661964416503906,2021-03-18,7.160848140716553,7.4885
SBSP3.SA,2021-05-05,2.75,3.5,alta,2021-05-04,6.635413646697998,2021-05-06,7.019082546234131,5.7821
SBSP3.SA,2021-06-16,3.5,4.25,alta,2021-06-15,6.697074890136719,2021-06-17,6.5823163986206055,-1.7136
SBSP3.SA,2021-08-04,4.25,5.25,alta,2021-08-03,6.143837928771973,2021-08-05,5.938301086425781,-3.3454
SBSP3.SA,2021-09-22,5.25,6.25,alta,2021-09-21,6.181519031524658,2021-09-23,6.383631229400635,3.2696
SBSP3.SA,2021-10-27,6.25,7.75,alta,2021-10-26,6.09074068069458,2021-10-28,6.186657905578613,1.5748
SBSP3.SA,2021-12-08,7.75,9.25,alta,2021-12-07,6.506953716278076,2021-12-09,6.558337211608887,0.7897
SBSP3.SA,2022-02-02,9.25,10.75,alta,2022-02-01,6.3408098220825195,2022-02-03,6.28428840637207,-0.8914
SBSP3.SA,2022-03-16,10.75,11.75,alta,2022-03-15,7.318822860717773,2022-03-17,7.592872142791748,3.7444
SBSP3.SA,2022-05-04,11.75,12.75,alta,2022-05-03,7.811877250671387,2022-05-05,7.672002792358398,-1.7905
SBSP3.SA,2022-06-15,12.75,13.25,alta,2022-06-14,7.359038352966309,2022-06-17,7.191192150115967,-2.2808
SBSP3.SA,2022-08-03,13.25,13.75,alta,2022-08-02,7.867825031280518,2022-08-04,8.189533233642578,4.0889
